season,yr,mnth,hr,holiday,workingday,weathersit,temp,hum,windspeed,dayOfWeek,days,demand
3,1,7,2,0,1,1,0.66,0.69,0.2537,Thr,566,21
3,1,7,3,0,1,1,0.66,0.69,0.2239,Thr,566,8
3,1,7,4,0,1,1,0.66,0.74,0.19399999999999998,Thr,566,4
3,1,7,5,0,1,1,0.66,0.74,0.19399999999999998,Thr,567,42
3,1,7,6,0,1,1,0.66,0.78,0.2537,Thr,567,181
3,1,7,7,0,1,1,0.7,0.74,0.2537,Thr,567,495
3,1,7,8,0,1,2,0.7,0.74,0.2537,Thr,567,729
3,1,7,9,0,1,2,0.72,0.7,0.1343,Thr,567,344
3,1,7,10,0,1,1,0.74,0.7,0.2239,Thr,567,222
3,1,7,11,0,1,1,0.8,0.66,0.2239,Thr,567,212
3,1,7,12,0,1,1,0.84,0.56,0.2537,Thr,567,279
3,1,7,13,0,1,1,0.86,0.53,0.2985,Thr,567,242
3,1,7,14,0,1,1,0.9,0.47,0.2537,Thr,567,213
3,1,7,15,0,1,1,0.92,0.42,0.2985,Thr,567,238
3,1,7,16,0,1,1,0.94,0.38,0.3881,Thr,567,374
3,1,7,17,0,1,1,0.9,0.45,0.4179,Thr,567,738
3,1,7,18,0,1,1,0.92,0.4,0.3582,Thr,567,688
3,1,7,19,0,1,1,0.9,0.45,0.3284,Thr,567,614
3,1,7,20,0,1,1,0.86,0.5,0.2537,Thr,567,446
3,1,7,21,0,1,1,0.8,0.49,0.6119,Thr,567,271
3,1,7,22,0,1,1,0.8,0.49,0.6119,Thr,567,234
3,1,7,23,0,1,1,0.72,0.7,0.1343,Thr,567,145
3,1,7,0,0,1,1,0.72,0.7,0.0,Fri,567,97
3,1,7,1,0,1,1,0.72,0.7,0.1045,Fri,567,54
3,1,7,2,0,1,1,0.7,0.79,0.1343,Fri,567,26
3,1,7,3,0,1,1,0.7,0.74,0.1642,Fri,567,12
3,1,7,4,0,1,1,0.7,0.79,0.0,Fri,567,8
3,1,7,5,0,1,1,0.7,0.84,0.0,Fri,568,37
3,1,7,6,0,1,1,0.7,0.79,0.0,Fri,568,139
3,1,7,7,0,1,1,0.72,0.7,0.19399999999999998,Fri,568,410
3,1,7,8,0,1,1,0.76,0.66,0.0896,Fri,568,676
3,1,7,9,0,1,1,0.82,0.49,0.2836,Fri,568,363
3,1,7,10,0,1,1,0.84,0.47,0.0,Fri,568,231
3,1,7,11,0,1,1,0.84,0.47,0.3284,Fri,568,251
3,1,7,12,0,1,1,0.84,0.49,0.3582,Fri,568,299
3,1,7,13,0,1,1,0.84,0.47,0.2836,Fri,568,314
3,1,7,14,0,1,1,0.86,0.47,0.2985,Fri,568,326
3,1,7,15,0,1,1,0.86,0.41,0.2239,Fri,568,323
3,1,7,16,0,1,1,0.84,0.47,0.2239,Fri,568,499
3,1,7,17,0,1,1,0.86,0.41,0.2836,Fri,568,699
3,1,7,18,0,1,1,0.82,0.46,0.1642,Fri,568,622
3,1,7,19,0,1,1,0.82,0.52,0.19399999999999998,Fri,568,516
3,1,7,20,0,1,1,0.78,0.59,0.1045,Fri,568,354
3,1,7,21,0,1,1,0.78,0.59,0.1045,Fri,568,260
3,1,7,22,0,1,1,0.78,0.59,0.1343,Fri,568,199
3,1,7,23,0,1,1,0.76,0.66,0.0,Fri,568,189
3,1,7,0,0,0,1,0.74,0.62,0.1343,Sat,568,191
3,1,7,1,0,0,1,0.72,0.7,0.0896,Sat,568,80
3,1,7,2,0,0,1,0.72,0.7,0.0,Sat,568,90
3,1,7,3,0,0,1,0.72,0.7,0.0,Sat,568,43
3,1,7,4,0,0,1,0.7,0.79,0.19399999999999998,Sat,568,11
3,1,7,5,0,0,1,0.68,0.79,0.1642,Sat,569,14
3,1,7,6,0,0,1,0.7,0.7,0.1045,Sat,569,50
3,1,7,7,0,0,1,0.72,0.7,0.1343,Sat,569,76
3,1,7,8,0,0,1,0.74,0.66,0.1642,Sat,569,163
3,1,7,9,0,0,1,0.78,0.59,0.1045,Sat,569,337
3,1,7,10,0,0,1,0.82,0.52,0.2239,Sat,569,395
3,1,7,11,0,0,1,0.84,0.39,0.2239,Sat,569,457
3,1,7,12,0,0,1,0.84,0.41,0.2239,Sat,569,487
3,1,7,13,0,0,1,0.86,0.41,0.2836,Sat,569,498
3,1,7,14,0,0,1,0.86,0.39,0.2537,Sat,569,494
3,1,7,15,0,0,1,0.88,0.32,0.2836,Sat,569,497
3,1,7,16,0,0,1,0.86,0.39,0.2239,Sat,569,487
3,1,7,17,0,0,1,0.82,0.46,0.19399999999999998,Sat,569,479
3,1,7,18,0,0,1,0.82,0.43,0.2836,Sat,569,481
3,1,7,19,0,0,1,0.68,0.83,0.0,Sat,569,338
3,1,7,20,0,0,1,0.66,0.83,0.2239,Sat,569,233
3,1,7,21,0,0,1,0.66,0.78,0.0896,Sat,569,300
3,1,7,22,0,0,1,0.66,0.78,0.0896,Sat,569,276
3,1,7,23,0,0,1,0.66,0.83,0.0896,Sat,569,208
3,1,7,0,0,0,1,0.66,0.89,0.1343,Sun,569,188
3,1,7,1,0,0,1,0.66,0.83,0.1045,Sun,569,158
3,1,7,2,0,0,1,0.66,0.74,0.1343,Sun,569,112
3,1,7,3,0,0,1,0.66,0.69,0.2239,Sun,569,55
3,1,7,4,0,0,1,0.64,0.69,0.19399999999999998,Sun,569,13
3,1,7,5,0,0,1,0.62,0.78,0.19399999999999998,Sun,570,17
3,1,7,6,0,0,1,0.64,0.73,0.1642,Sun,570,18
3,1,7,7,0,0,1,0.66,0.69,0.2537,Sun,570,40
3,1,7,8,0,0,1,0.7,0.65,0.2239,Sun,570,127
3,1,7,9,0,0,1,0.72,0.62,0.2537,Sun,570,226
3,1,7,10,0,0,1,0.74,0.62,0.0,Sun,570,381
3,1,7,11,0,0,1,0.76,0.55,0.2239,Sun,570,509
3,1,7,12,0,0,1,0.76,0.55,0.3284,Sun,570,511
3,1,7,13,0,0,1,0.8,0.49,0.2239,Sun,570,483
3,1,7,14,0,0,1,0.8,0.46,0.19399999999999998,Sun,570,522
3,1,7,15,0,0,1,0.8,0.43,0.1343,Sun,570,501
3,1,7,16,0,0,1,0.8,0.43,0.1343,Sun,570,521
3,1,7,17,0,0,1,0.82,0.41,0.1642,Sun,570,531
3,1,7,18,0,0,1,0.8,0.41,0.2985,Sun,570,419
3,1,7,19,0,0,1,0.76,0.55,0.1642,Sun,570,443
3,1,7,20,0,0,1,0.74,0.66,0.1045,Sun,570,303
3,1,7,21,0,0,1,0.72,0.7,0.1343,Sun,570,271
3,1,7,22,0,0,1,0.7,0.7,0.1045,Sun,570,148
3,1,7,23,0,0,1,0.7,0.7,0.0,Sun,570,100
3,1,7,0,0,1,1,0.7,0.74,0.0896,Mon,570,58
3,1,7,1,0,1,1,0.7,0.74,0.0,Mon,570,19
3,1,7,2,0,1,1,0.68,0.74,0.0,Mon,570,8
3,1,7,3,0,1,1,0.66,0.83,0.0,Mon,570,3
3,1,7,4,0,1,1,0.66,0.83,0.0,Mon,570,5
3,1,7,5,0,1,1,0.66,0.83,0.1045,Mon,571,47
3,1,7,6,0,1,1,0.66,0.83,0.1642,Mon,571,161
3,1,7,7,0,1,1,0.7,0.79,0.0896,Mon,571,469
3,1,7,8,0,1,2,0.72,0.74,0.1045,Mon,571,751
3,1,7,9,0,1,2,0.74,0.7,0.0,Mon,571,293
3,1,7,10,0,1,2,0.74,0.66,0.2239,Mon,571,189
3,1,7,11,0,1,2,0.78,0.55,0.1343,Mon,571,215
3,1,7,12,0,1,2,0.76,0.58,0.1045,Mon,571,278
3,1,7,13,0,1,1,0.8,0.49,0.1642,Mon,571,226
3,1,7,14,0,1,1,0.8,0.49,0.2239,Mon,571,254
3,1,7,15,0,1,1,0.8,0.49,0.2537,Mon,571,236
3,1,7,16,0,1,1,0.8,0.49,0.2836,Mon,571,425
3,1,7,17,0,1,1,0.76,0.55,0.3284,Mon,571,827
3,1,7,18,0,1,1,0.76,0.58,0.4179,Mon,571,812
3,1,7,19,0,1,1,0.82,0.52,0.1642,Mon,571,665
3,1,7,20,0,1,1,0.72,0.7,0.2239,Mon,571,462
3,1,7,21,0,1,1,0.72,0.7,0.19399999999999998,Mon,571,322
3,1,7,22,0,1,2,0.7,0.74,0.2239,Mon,571,230
3,1,7,23,0,1,1,0.7,0.74,0.19399999999999998,Mon,571,150
3,1,7,0,0,1,1,0.68,0.79,0.1343,Tue,571,38
3,1,7,1,0,1,1,0.66,0.83,0.1343,Tue,571,21
3,1,7,2,0,1,1,0.66,0.83,0.1343,Tue,571,8
3,1,7,3,0,1,1,0.66,0.83,0.0896,Tue,571,6
3,1,7,4,0,1,1,0.66,0.83,0.0896,Tue,571,6
3,1,7,5,0,1,1,0.66,0.83,0.1642,Tue,572,45
3,1,7,6,0,1,1,0.64,0.89,0.1642,Tue,572,194
3,1,7,7,0,1,1,0.68,0.83,0.2239,Tue,572,513
3,1,7,8,0,1,1,0.7,0.79,0.1343,Tue,572,760
3,1,7,9,0,1,1,0.72,0.7,0.1045,Tue,572,333
3,1,7,10,0,1,1,0.72,0.66,0.0,Tue,572,227
3,1,7,11,0,1,1,0.76,0.58,0.0,Tue,572,224
3,1,7,12,0,1,1,0.8,0.46,0.0,Tue,572,248
3,1,7,13,0,1,1,0.8,0.55,0.2836,Tue,572,288
3,1,7,14,0,1,1,0.8,0.55,0.2836,Tue,572,260
3,1,7,15,0,1,1,0.76,0.62,0.1343,Tue,572,144
3,1,7,16,0,1,1,0.76,0.58,0.2239,Tue,572,402
3,1,7,17,0,1,1,0.78,0.52,0.2239,Tue,572,820
3,1,7,18,0,1,1,0.76,0.55,0.2836,Tue,572,857
3,1,7,19,0,1,3,0.74,0.62,0.3582,Tue,572,614
3,1,7,20,0,1,3,0.7,0.7,0.19399999999999998,Tue,572,452
3,1,7,21,0,1,1,0.68,0.79,0.19399999999999998,Tue,572,352
3,1,7,22,0,1,1,0.68,0.74,0.2537,Tue,572,257
3,1,7,23,0,1,2,0.66,0.83,0.1642,Tue,572,147
3,1,8,0,0,1,1,0.68,0.79,0.1642,Wed,572,47
3,1,8,1,0,1,1,0.66,0.83,0.0896,Wed,572,33
3,1,8,2,0,1,1,0.64,0.83,0.1045,Wed,572,13
3,1,8,3,0,1,1,0.64,0.83,0.1045,Wed,572,7
3,1,8,4,0,1,2,0.64,0.78,0.1343,Wed,572,4
3,1,8,5,0,1,2,0.64,0.78,0.1343,Wed,573,49
3,1,8,6,0,1,1,0.64,0.78,0.1343,Wed,573,185
3,1,8,7,0,1,2,0.64,0.83,0.1343,Wed,573,487
3,1,8,8,0,1,2,0.66,0.78,0.19399999999999998,Wed,573,681
3,1,8,9,0,1,2,0.68,0.74,0.0896,Wed,573,350
3,1,8,10,0,1,1,0.72,0.66,0.0896,Wed,573,236
3,1,8,11,0,1,1,0.76,0.58,0.0896,Wed,573,234
3,1,8,12,0,1,1,0.8,0.49,0.1045,Wed,573,284
3,1,8,13,0,1,1,0.8,0.52,0.1642,Wed,573,280
3,1,8,14,0,1,1,0.82,0.46,0.1642,Wed,573,263
3,1,8,15,0,1,1,0.82,0.46,0.1642,Wed,573,295
3,1,8,16,0,1,1,0.8,0.55,0.2836,Wed,573,479
3,1,8,17,0,1,1,0.8,0.49,0.1642,Wed,573,837
3,1,8,18,0,1,3,0.76,0.62,0.2239,Wed,573,891
3,1,8,19,0,1,1,0.74,0.66,0.2537,Wed,573,652
3,1,8,20,0,1,1,0.74,0.66,0.1642,Wed,573,513
3,1,8,21,0,1,1,0.72,0.7,0.1343,Wed,573,320
3,1,8,22,0,1,1,0.72,0.7,0.1045,Wed,573,288
3,1,8,23,0,1,1,0.7,0.74,0.0,Wed,573,152
3,1,8,0,0,1,1,0.7,0.74,0.0,Thr,573,63
3,1,8,1,0,1,1,0.68,0.79,0.1045,Thr,573,42
3,1,8,2,0,1,1,0.66,0.83,0.0896,Thr,573,11
3,1,8,3,0,1,1,0.66,0.83,0.0,Thr,573,6
3,1,8,4,0,1,1,0.66,0.83,0.0,Thr,573,9
3,1,8,5,0,1,1,0.66,0.89,0.1343,Thr,574,41
3,1,8,6,0,1,1,0.66,0.83,0.0,Thr,574,183
3,1,8,7,0,1,1,0.7,0.79,0.0,Thr,574,473
3,1,8,8,0,1,1,0.72,0.74,0.1045,Thr,574,739
3,1,8,9,0,1,1,0.76,0.66,0.1045,Thr,574,343
3,1,8,10,0,1,1,0.8,0.55,0.0,Thr,574,181
3,1,8,11,0,1,1,0.82,0.52,0.1045,Thr,574,226
3,1,8,12,0,1,1,0.84,0.44,0.1343,Thr,574,286
3,1,8,13,0,1,1,0.86,0.44,0.2239,Thr,574,310
3,1,8,14,0,1,1,0.86,0.41,0.1343,Thr,574,225
3,1,8,15,0,1,1,0.78,0.62,0.4627,Thr,574,270
3,1,8,16,0,1,1,0.82,0.46,0.19399999999999998,Thr,574,406
3,1,8,17,0,1,1,0.82,0.52,0.2537,Thr,574,865
3,1,8,18,0,1,1,0.8,0.59,0.2239,Thr,574,767
3,1,8,19,0,1,1,0.8,0.63,0.1642,Thr,574,607
3,1,8,20,0,1,1,0.78,0.66,0.0,Thr,574,427
3,1,8,21,0,1,1,0.76,0.66,0.2239,Thr,574,342
3,1,8,22,0,1,1,0.74,0.7,0.19399999999999998,Thr,574,262
3,1,8,23,0,1,1,0.72,0.7,0.2537,Thr,574,177
3,1,8,0,0,1,1,0.72,0.7,0.19399999999999998,Fri,574,71
3,1,8,1,0,1,1,0.7,0.74,0.19399999999999998,Fri,574,43
3,1,8,2,0,1,1,0.68,0.79,0.2239,Fri,574,14
3,1,8,3,0,1,1,0.68,0.79,0.2239,Fri,574,6
3,1,8,4,0,1,1,0.66,0.83,0.2537,Fri,574,12
3,1,8,5,0,1,1,0.66,0.83,0.1642,Fri,575,37
3,1,8,6,0,1,1,0.66,0.83,0.2239,Fri,575,163
3,1,8,7,0,1,1,0.7,0.74,0.1045,Fri,575,421
3,1,8,8,0,1,1,0.72,0.7,0.1343,Fri,575,668
3,1,8,9,0,1,2,0.74,0.66,0.1045,Fri,575,396
3,1,8,10,0,1,2,0.8,0.52,0.19399999999999998,Fri,575,249
3,1,8,11,0,1,2,0.84,0.49,0.2836,Fri,575,263
3,1,8,12,0,1,2,0.86,0.5,0.2985,Fri,575,338
3,1,8,13,0,1,2,0.86,0.47,0.2836,Fri,575,345
3,1,8,14,0,1,2,0.86,0.44,0.2537,Fri,575,331
3,1,8,15,0,1,1,0.88,0.42,0.2537,Fri,575,380
3,1,8,16,0,1,2,0.86,0.41,0.2239,Fri,575,492
3,1,8,17,0,1,2,0.84,0.53,0.2836,Fri,575,741
3,1,8,18,0,1,2,0.82,0.59,0.2537,Fri,575,671
3,1,8,19,0,1,2,0.8,0.63,0.2239,Fri,575,469
3,1,8,20,0,1,2,0.78,0.66,0.2239,Fri,575,389
3,1,8,21,0,1,2,0.76,0.66,0.19399999999999998,Fri,575,278
3,1,8,22,0,1,1,0.76,0.7,0.2537,Fri,575,202
3,1,8,23,0,1,1,0.74,0.79,0.1343,Fri,575,196
3,1,8,0,0,0,1,0.74,0.79,0.1642,Sat,575,161
3,1,8,1,0,0,1,0.72,0.84,0.19399999999999998,Sat,575,122
3,1,8,2,0,0,1,0.72,0.84,0.1343,Sat,575,84
3,1,8,3,0,0,1,0.72,0.84,0.1343,Sat,575,30
3,1,8,4,0,0,1,0.72,0.79,0.19399999999999998,Sat,575,13
3,1,8,5,0,0,1,0.7,0.84,0.2239,Sat,576,17
3,1,8,6,0,0,1,0.7,0.84,0.2239,Sat,576,49
3,1,8,7,0,0,1,0.72,0.77,0.1642,Sat,576,67
3,1,8,8,0,0,1,0.74,0.72,0.19399999999999998,Sat,576,181
3,1,8,9,0,0,1,0.78,0.65,0.2239,Sat,576,278
3,1,8,10,0,0,1,0.82,0.57,0.19399999999999998,Sat,576,396
3,1,8,11,0,0,1,0.86,0.47,0.2537,Sat,576,470
3,1,8,12,0,0,1,0.86,0.4,0.3582,Sat,576,547
3,1,8,13,0,0,1,0.88,0.42,0.2985,Sat,576,527
3,1,8,14,0,0,1,0.88,0.4,0.3881,Sat,576,472
3,1,8,15,0,0,1,0.88,0.42,0.4179,Sat,576,489
3,1,8,16,0,0,1,0.9,0.39,0.2985,Sat,576,450
3,1,8,17,0,0,1,0.88,0.37,0.2985,Sat,576,492
3,1,8,18,0,0,1,0.86,0.41,0.3284,Sat,576,490
3,1,8,19,0,0,1,0.82,0.52,0.3582,Sat,576,397
3,1,8,20,0,0,1,0.82,0.52,0.2985,Sat,576,312
3,1,8,21,0,0,1,0.8,0.59,0.2537,Sat,576,289
3,1,8,22,0,0,1,0.76,0.66,0.2836,Sat,576,269
3,1,8,23,0,0,1,0.76,0.66,0.2985,Sat,576,222
3,1,8,0,0,0,1,0.74,0.7,0.2836,Sun,576,153
3,1,8,1,0,0,1,0.74,0.7,0.2537,Sun,576,87
3,1,8,2,0,0,1,0.74,0.7,0.2985,Sun,576,73
3,1,8,3,0,0,1,0.72,0.74,0.2537,Sun,576,41
3,1,8,4,0,0,1,0.72,0.74,0.2537,Sun,576,14
3,1,8,5,0,0,1,0.72,0.74,0.2537,Sun,577,19
3,1,8,6,0,0,1,0.72,0.79,0.2537,Sun,577,19
3,1,8,7,0,0,1,0.74,0.74,0.2985,Sun,577,68
3,1,8,8,0,0,1,0.76,0.66,0.3284,Sun,577,108
3,1,8,9,0,0,1,0.8,0.59,0.3582,Sun,577,229
3,1,8,10,0,0,1,0.8,0.59,0.4179,Sun,577,364
3,1,8,11,0,0,1,0.82,0.56,0.4179,Sun,577,437
3,1,8,12,0,0,1,0.86,0.47,0.5224,Sun,577,491
3,1,8,13,0,0,1,0.88,0.44,0.4627,Sun,577,523
3,1,8,14,0,0,1,0.9,0.42,0.4627,Sun,577,526
3,1,8,15,0,0,1,0.9,0.37,0.5224,Sun,577,450
3,1,8,16,0,0,1,0.82,0.46,0.2537,Sun,577,421
3,1,8,17,0,0,1,0.82,0.46,0.2537,Sun,577,382
3,1,8,18,0,0,3,0.7,0.74,0.1343,Sun,577,229
3,1,8,19,0,0,1,0.7,0.84,0.2239,Sun,577,185
3,1,8,20,0,0,1,0.7,0.84,0.1045,Sun,577,193
3,1,8,21,0,0,1,0.72,0.79,0.1045,Sun,577,208
3,1,8,22,0,0,1,0.72,0.79,0.0896,Sun,577,157
3,1,8,23,0,0,2,0.72,0.79,0.1642,Sun,577,87
3,1,8,0,0,1,2,0.72,0.79,0.0,Mon,577,33
3,1,8,1,0,1,1,0.72,0.79,0.0896,Mon,577,11
3,1,8,2,0,1,2,0.72,0.79,0.1343,Mon,577,5
3,1,8,3,0,1,3,0.72,0.79,0.0896,Mon,577,5
3,1,8,4,0,1,2,0.72,0.74,0.1343,Mon,577,11
3,1,8,5,0,1,1,0.7,0.79,0.19399999999999998,Mon,578,25
3,1,8,6,0,1,2,0.7,0.79,0.2239,Mon,578,141
3,1,8,7,0,1,3,0.72,0.7,0.19399999999999998,Mon,578,407
3,1,8,8,0,1,2,0.7,0.79,0.0,Mon,578,605
3,1,8,9,0,1,3,0.7,0.79,0.1642,Mon,578,276
3,1,8,10,0,1,1,0.74,0.7,0.2239,Mon,578,213
3,1,8,11,0,1,1,0.76,0.66,0.1343,Mon,578,260
3,1,8,12,0,1,2,0.78,0.55,0.0896,Mon,578,285
3,1,8,13,0,1,1,0.8,0.49,0.2239,Mon,578,289
3,1,8,14,0,1,1,0.82,0.46,0.0,Mon,578,287
3,1,8,15,0,1,1,0.82,0.46,0.1343,Mon,578,274
3,1,8,16,0,1,1,0.84,0.41,0.1045,Mon,578,451
3,1,8,17,0,1,1,0.82,0.41,0.0,Mon,578,858
3,1,8,18,0,1,1,0.82,0.41,0.1343,Mon,578,843
3,1,8,19,0,1,1,0.78,0.59,0.19399999999999998,Mon,578,640
3,1,8,20,0,1,1,0.76,0.66,0.1642,Mon,578,457
3,1,8,21,0,1,1,0.74,0.7,0.19399999999999998,Mon,578,317
3,1,8,22,0,1,1,0.74,0.7,0.0896,Mon,578,207
3,1,8,23,0,1,1,0.72,0.74,0.19399999999999998,Mon,578,113
3,1,8,0,0,1,1,0.7,0.84,0.19399999999999998,Tue,578,47
3,1,8,1,0,1,1,0.7,0.84,0.1343,Tue,578,18
3,1,8,2,0,1,1,0.7,0.84,0.1343,Tue,578,13
3,1,8,3,0,1,1,0.7,0.84,0.0,Tue,578,6
3,1,8,4,0,1,1,0.68,0.83,0.1343,Tue,578,9
3,1,8,5,0,1,1,0.7,0.79,0.1045,Tue,579,36
3,1,8,6,0,1,2,0.7,0.79,0.19399999999999998,Tue,579,179
3,1,8,7,0,1,2,0.7,0.74,0.1343,Tue,579,502
3,1,8,8,0,1,2,0.7,0.7,0.1642,Tue,579,705
3,1,8,9,0,1,2,0.7,0.74,0.1343,Tue,579,327
3,1,8,10,0,1,2,0.74,0.7,0.1343,Tue,579,250
3,1,8,11,0,1,2,0.76,0.66,0.0896,Tue,579,214
3,1,8,12,0,1,2,0.8,0.55,0.1343,Tue,579,283
3,1,8,13,0,1,2,0.8,0.52,0.19399999999999998,Tue,579,253
3,1,8,14,0,1,2,0.82,0.46,0.0,Tue,579,261
3,1,8,15,0,1,1,0.8,0.52,0.0,Tue,579,306
3,1,8,16,0,1,3,0.76,0.66,0.2836,Tue,579,445
3,1,8,17,0,1,2,0.78,0.62,0.1343,Tue,579,868
3,1,8,18,0,1,2,0.76,0.62,0.1642,Tue,579,814
3,1,8,19,0,1,2,0.76,0.66,0.1045,Tue,579,610
3,1,8,20,0,1,2,0.74,0.7,0.1343,Tue,579,448
3,1,8,21,0,1,2,0.72,0.74,0.0,Tue,579,317
3,1,8,22,0,1,1,0.72,0.74,0.1045,Tue,579,224
3,1,8,23,0,1,1,0.72,0.79,0.0,Tue,579,138
3,1,8,0,0,1,1,0.7,0.84,0.0,Wed,579,58
3,1,8,1,0,1,1,0.72,0.79,0.0,Wed,579,23
3,1,8,2,0,1,1,0.7,0.84,0.0,Wed,579,6
3,1,8,3,0,1,1,0.7,0.84,0.0,Wed,579,7
3,1,8,4,0,1,1,0.7,0.84,0.0,Wed,579,7
3,1,8,5,0,1,2,0.68,0.89,0.1642,Wed,580,43
3,1,8,6,0,1,2,0.7,0.84,0.1642,Wed,580,173
3,1,8,7,0,1,2,0.7,0.84,0.1642,Wed,580,482
3,1,8,8,0,1,2,0.74,0.72,0.0896,Wed,580,737
3,1,8,9,0,1,2,0.76,0.66,0.0,Wed,580,341
3,1,8,10,0,1,2,0.8,0.52,0.1343,Wed,580,214
3,1,8,11,0,1,2,0.8,0.52,0.0,Wed,580,239
3,1,8,12,0,1,2,0.8,0.52,0.0,Wed,580,280
3,1,8,13,0,1,2,0.8,0.52,0.0,Wed,580,313
3,1,8,14,0,1,2,0.8,0.52,0.2537,Wed,580,236
3,1,8,15,0,1,2,0.84,0.44,0.19399999999999998,Wed,580,278
3,1,8,16,0,1,2,0.8,0.49,0.2836,Wed,580,441
3,1,8,17,0,1,2,0.8,0.55,0.2836,Wed,580,858
3,1,8,18,0,1,2,0.78,0.55,0.1642,Wed,580,862
3,1,8,19,0,1,1,0.76,0.66,0.2239,Wed,580,686
3,1,8,20,0,1,1,0.74,0.66,0.19399999999999998,Wed,580,500
3,1,8,21,0,1,1,0.74,0.66,0.1045,Wed,580,381
3,1,8,22,0,1,1,0.72,0.74,0.1045,Wed,580,233
3,1,8,23,0,1,1,0.72,0.7,0.1343,Wed,580,136
3,1,8,0,0,1,1,0.72,0.74,0.19399999999999998,Thr,580,67
3,1,8,1,0,1,1,0.7,0.79,0.1343,Thr,580,28
3,1,8,2,0,1,1,0.7,0.84,0.0896,Thr,580,14
3,1,8,3,0,1,1,0.68,0.83,0.0896,Thr,580,6
3,1,8,4,0,1,2,0.68,0.89,0.1343,Thr,580,10
3,1,8,5,0,1,2,0.66,0.94,0.0,Thr,581,41
3,1,8,6,0,1,1,0.66,0.83,0.1642,Thr,581,167
3,1,8,7,0,1,2,0.7,0.84,0.1642,Thr,581,475
3,1,8,8,0,1,1,0.72,0.74,0.1045,Thr,581,698
3,1,8,9,0,1,1,0.76,0.66,0.1642,Thr,581,353
3,1,8,10,0,1,1,0.8,0.55,0.2239,Thr,581,205
3,1,8,11,0,1,1,0.84,0.44,0.0,Thr,581,260
3,1,8,12,0,1,1,0.84,0.44,0.1045,Thr,581,277
3,1,8,13,0,1,1,0.86,0.41,0.1045,Thr,581,281
3,1,8,14,0,1,1,0.88,0.32,0.2239,Thr,581,247
3,1,8,15,0,1,1,0.88,0.32,0.2239,Thr,581,267
3,1,8,16,0,1,1,0.86,0.39,0.2537,Thr,581,417
3,1,8,17,0,1,1,0.86,0.36,0.2537,Thr,581,810
3,1,8,18,0,1,2,0.82,0.46,0.2537,Thr,581,811
3,1,8,19,0,1,1,0.8,0.55,0.19399999999999998,Thr,581,623
3,1,8,20,0,1,1,0.7,0.54,0.2836,Thr,581,478
3,1,8,21,0,1,2,0.7,0.58,0.1642,Thr,581,336
3,1,8,22,0,1,2,0.66,0.69,0.2239,Thr,581,259
3,1,8,23,0,1,1,0.66,0.74,0.0,Thr,581,156
3,1,8,0,0,1,1,0.7,0.65,0.0896,Fri,581,85
3,1,8,1,0,1,1,0.7,0.65,0.1045,Fri,581,41
3,1,8,2,0,1,1,0.7,0.74,0.1642,Fri,581,20
3,1,8,3,0,1,2,0.72,0.79,0.19399999999999998,Fri,581,9
3,1,8,4,0,1,3,0.7,0.84,0.2836,Fri,581,7
3,1,8,5,0,1,3,0.7,0.84,0.2836,Fri,582,33
3,1,8,6,0,1,3,0.64,0.89,0.2985,Fri,582,44
3,1,8,7,0,1,3,0.64,0.89,0.1045,Fri,582,133
3,1,8,8,0,1,3,0.62,0.91,0.1642,Fri,582,119
3,1,8,9,0,1,2,0.64,0.89,0.0,Fri,582,220
3,1,8,10,0,1,1,0.66,0.89,0.1045,Fri,582,193
3,1,8,11,0,1,3,0.68,0.79,0.1343,Fri,582,251
3,1,8,12,0,1,2,0.74,0.66,0.3582,Fri,582,315
3,1,8,13,0,1,2,0.76,0.58,0.3582,Fri,582,290
3,1,8,14,0,1,1,0.76,0.58,0.3582,Fri,582,307
3,1,8,15,0,1,1,0.8,0.52,0.4478,Fri,582,324
3,1,8,16,0,1,1,0.78,0.55,0.2985,Fri,582,467
3,1,8,17,0,1,1,0.8,0.52,0.2836,Fri,582,730
3,1,8,18,0,1,1,0.76,0.62,0.2985,Fri,582,640
3,1,8,19,0,1,1,0.76,0.62,0.2836,Fri,582,492
3,1,8,20,0,1,1,0.74,0.66,0.2985,Fri,582,370
3,1,8,21,0,1,1,0.74,0.66,0.2537,Fri,582,286
3,1,8,22,0,1,1,0.72,0.74,0.2836,Fri,582,218
3,1,8,23,0,1,1,0.72,0.7,0.2836,Fri,582,192
3,1,8,0,0,0,1,0.7,0.7,0.2836,Sat,582,180
3,1,8,1,0,0,1,0.66,0.74,0.2239,Sat,582,116
3,1,8,2,0,0,3,0.64,0.78,0.19399999999999998,Sat,582,85
3,1,8,3,0,0,3,0.62,0.83,0.1642,Sat,582,21
3,1,8,4,0,0,1,0.62,0.83,0.1045,Sat,582,10
3,1,8,5,0,0,1,0.62,0.88,0.1045,Sat,583,11
3,1,8,6,0,0,2,0.62,0.88,0.1045,Sat,583,23
3,1,8,7,0,0,1,0.64,0.83,0.0896,Sat,583,62
3,1,8,8,0,0,1,0.66,0.83,0.1045,Sat,583,162
3,1,8,9,0,0,1,0.68,0.79,0.19399999999999998,Sat,583,271
3,1,8,10,0,0,1,0.72,0.62,0.0896,Sat,583,407
3,1,8,11,0,0,1,0.74,0.66,0.1642,Sat,583,499
3,1,8,12,0,0,1,0.76,0.58,0.2239,Sat,583,546
