Age,Overall,Potential,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Jersey Number,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause
19,60,74,400000.0,1000.0,1335,0,1.0,3.0,2.0,5,2,34.0,189.0,79.0,34.0,28.0,60.0,59.0,26.0,40.0,28.0,26.0,57.0,51.0,60.0,58.0,42.0,58.0,42.0,41.0,41.0,49.0,51.0,24.0,56.0,63.0,27.0,51.0,33.0,69.0,62.0,63.0,57.0,6.0,14.0,7.0,15.0,6.0,950000.0
28,60,60,160000.0,2000.0,1500,0,1.0,3.0,2.0,8,5,3.0,155.0,73.0,47.0,28.0,61.0,53.0,24.0,53.0,27.0,32.0,55.0,52.0,64.0,63.0,56.0,56.0,67.0,37.0,64.0,67.0,67.0,27.0,59.0,65.0,44.0,44.0,60.0,64.0,61.0,59.0,60.0,13.0,9.0,7.0,8.0,11.0,280000.0
19,60,70,325000.0,1000.0,1557,1,1.0,3.0,2.0,8,2,23.0,156.0,69.0,44.0,28.0,61.0,64.0,28.0,62.0,35.0,35.0,59.0,63.0,63.0,62.0,52.0,58.0,67.0,55.0,56.0,66.0,57.0,51.0,62.0,60.0,50.0,55.0,40.0,58.0,62.0,49.0,50.0,12.0,14.0,14.0,14.0,9.0,780000.0
29,60,60,160000.0,3000.0,1467,1,1.0,2.0,2.0,8,5,15.0,183.0,74.0,56.0,30.0,63.0,57.0,27.0,45.0,32.0,25.0,53.0,61.0,63.0,58.0,53.0,47.0,62.0,52.0,70.0,62.0,58.0,26.0,53.0,59.0,34.0,27.0,46.0,42.0,54.0,65.0,64.0,13.0,13.0,11.0,14.0,14.0,352000.0
28,60,60,170000.0,2000.0,1612,0,1.0,4.0,2.0,8,2,5.0,155.0,73.0,55.0,36.0,59.0,57.0,38.0,51.0,44.0,41.0,55.0,49.0,75.0,76.0,74.0,57.0,75.0,53.0,65.0,83.0,74.0,39.0,49.0,59.0,42.0,49.0,39.0,56.0,43.0,66.0,61.0,6.0,7.0,11.0,13.0,11.0,298000.0
35,60,60,90000.0,2000.0,1684,0,1.0,2.0,2.0,5,5,16.0,183.0,76.0,61.0,50.0,61.0,61.0,50.0,51.0,64.0,60.0,63.0,59.0,49.0,44.0,59.0,56.0,63.0,62.0,69.0,63.0,64.0,55.0,72.0,61.0,54.0,60.0,44.0,61.0,55.0,61.0,58.0,11.0,15.0,8.0,10.0,11.0,158000.0
19,60,76,450000.0,1000.0,1485,1,1.0,3.0,2.0,8,2,23.0,155.0,67.0,54.0,46.0,33.0,55.0,34.0,57.0,53.0,29.0,44.0,60.0,85.0,87.0,66.0,64.0,75.0,48.0,33.0,66.0,32.0,54.0,47.0,37.0,57.0,38.0,41.0,51.0,53.0,46.0,41.0,11.0,9.0,7.0,13.0,10.0,934000.0
19,60,69,300000.0,1000.0,1535,1,1.0,3.0,3.0,8,2,16.0,155.0,75.0,54.0,32.0,44.0,63.0,34.0,63.0,50.0,53.0,61.0,63.0,75.0,70.0,72.0,54.0,65.0,50.0,57.0,57.0,60.0,40.0,53.0,45.0,45.0,60.0,45.0,50.0,41.0,46.0,39.0,6.0,7.0,14.0,9.0,8.0,465000.0
19,60,75,400000.0,1000.0,1344,1,1.0,3.0,2.0,6,2,30.0,189.0,80.0,31.0,26.0,59.0,55.0,29.0,29.0,30.0,35.0,34.0,51.0,59.0,64.0,56.0,53.0,51.0,37.0,68.0,63.0,66.0,25.0,47.0,60.0,25.0,29.0,46.0,52.0,55.0,64.0,62.0,6.0,8.0,7.0,6.0,8.0,850000.0
24,60,62,260000.0,1000.0,1619,1,1.0,3.0,2.0,2,5,7.0,180.0,70.0,40.0,58.0,48.0,55.0,55.0,59.0,54.0,43.0,56.0,59.0,78.0,63.0,61.0,57.0,74.0,57.0,71.0,72.0,66.0,58.0,67.0,36.0,58.0,57.0,42.0,50.0,55.0,34.0,33.0,11.0,11.0,8.0,12.0,11.0,579000.0
33,60,60,130000.0,1000.0,1626,0,1.0,4.0,3.0,8,5,7.0,180.0,70.0,62.0,45.0,48.0,59.0,51.0,63.0,62.0,45.0,55.0,62.0,66.0,74.0,80.0,48.0,81.0,52.0,84.0,57.0,60.0,44.0,61.0,28.0,51.0,53.0,53.0,59.0,45.0,45.0,43.0,14.0,10.0,10.0,8.0,7.0,189000.0
19,60,73,400000.0,2000.0,1430,1,1.0,3.0,2.0,2,5,38.0,177.0,70.0,54.0,58.0,41.0,55.0,50.0,66.0,51.0,46.0,36.0,57.0,70.0,72.0,66.0,59.0,77.0,56.0,45.0,50.0,46.0,45.0,28.0,20.0,61.0,48.0,50.0,60.0,24.0,26.0,27.0,11.0,8.0,12.0,10.0,5.0,850000.0
24,60,63,220000.0,1000.0,1656,1,1.0,3.0,2.0,2,5,17.0,155.0,73.0,62.0,59.0,48.0,60.0,53.0,64.0,47.0,40.0,59.0,61.0,74.0,74.0,72.0,56.0,70.0,30.0,54.0,51.0,60.0,63.0,57.0,58.0,51.0,50.0,55.0,58.0,54.0,58.0,54.0,11.0,13.0,12.0,12.0,14.0,402000.0
20,60,67,250000.0,1000.0,1508,1,1.0,3.0,2.0,8,5,34.0,183.0,78.0,38.0,38.0,62.0,64.0,28.0,57.0,38.0,35.0,58.0,64.0,62.0,65.0,59.0,49.0,58.0,42.0,62.0,54.0,61.0,38.0,72.0,56.0,42.0,41.0,47.0,42.0,53.0,62.0,61.0,7.0,8.0,8.0,10.0,9.0,488000.0
28,60,60,210000.0,1000.0,1560,1,1.0,3.0,2.0,8,5,9.0,183.0,75.0,50.0,59.0,54.0,57.0,50.0,67.0,44.0,33.0,35.0,60.0,80.0,79.0,78.0,67.0,68.0,57.0,81.0,51.0,75.0,57.0,52.0,44.0,37.0,55.0,48.0,59.0,25.0,23.0,22.0,12.0,16.0,10.0,6.0,8.0,284000.0
21,60,70,325000.0,1000.0,1463,0,1.0,3.0,2.0,8,5,15.0,177.0,72.0,52.0,53.0,29.0,60.0,48.0,61.0,44.0,38.0,49.0,60.0,80.0,68.0,76.0,47.0,80.0,61.0,55.0,36.0,38.0,58.0,52.0,19.0,55.0,60.0,58.0,56.0,19.0,30.0,20.0,15.0,12.0,11.0,6.0,13.0,634000.0
25,60,63,260000.0,1000.0,1542,1,1.0,3.0,3.0,2,5,7.0,155.0,70.0,65.0,55.0,49.0,56.0,51.0,60.0,48.0,50.0,58.0,63.0,67.0,62.0,48.0,60.0,49.0,54.0,39.0,62.0,67.0,57.0,55.0,48.0,62.0,57.0,52.0,45.0,20.0,46.0,43.0,7.0,7.0,12.0,5.0,8.0,345000.0
25,60,63,260000.0,2000.0,1733,1,1.0,3.0,2.0,8,2,8.0,180.0,75.0,53.0,49.0,51.0,62.0,46.0,59.0,49.0,42.0,58.0,64.0,78.0,76.0,79.0,60.0,73.0,60.0,74.0,72.0,67.0,48.0,70.0,57.0,48.0,55.0,46.0,60.0,60.0,60.0,55.0,13.0,16.0,7.0,13.0,13.0,475000.0
26,60,63,260000.0,1000.0,1679,1,1.0,3.0,3.0,8,2,8.0,156.0,75.0,53.0,52.0,47.0,63.0,51.0,60.0,58.0,58.0,58.0,60.0,62.0,71.0,64.0,54.0,78.0,55.0,86.0,53.0,48.0,59.0,60.0,54.0,53.0,58.0,55.0,52.0,38.0,57.0,56.0,15.0,14.0,6.0,8.0,15.0,423000.0
23,60,69,325000.0,1000.0,1438,1,1.0,3.0,2.0,8,2,17.0,186.0,75.0,37.0,62.0,56.0,54.0,46.0,60.0,47.0,46.0,35.0,61.0,64.0,73.0,67.0,58.0,56.0,61.0,67.0,60.0,56.0,55.0,46.0,13.0,55.0,49.0,56.0,59.0,17.0,13.0,16.0,5.0,13.0,9.0,11.0,14.0,634000.0
30,60,60,190000.0,1000.0,1744,1,1.0,3.0,2.0,2,5,7.0,155.0,78.0,47.0,55.0,53.0,58.0,60.0,62.0,68.0,63.0,64.0,68.0,65.0,69.0,75.0,64.0,70.0,66.0,63.0,55.0,65.0,53.0,74.0,49.0,63.0,54.0,69.0,67.0,50.0,47.0,43.0,16.0,10.0,10.0,7.0,9.0,238000.0
20,60,74,450000.0,1000.0,1525,1,1.0,4.0,3.0,8,5,7.0,183.0,73.0,58.0,59.0,24.0,56.0,52.0,60.0,61.0,59.0,52.0,62.0,71.0,71.0,73.0,52.0,68.0,67.0,40.0,60.0,59.0,63.0,47.0,29.0,48.0,61.0,58.0,50.0,23.0,17.0,26.0,11.0,14.0,9.0,6.0,9.0,934000.0
20,60,70,325000.0,2000.0,1425,1,1.0,3.0,3.0,2,8,33.0,180.0,68.0,53.0,56.0,36.0,54.0,48.0,64.0,46.0,37.0,56.0,66.0,70.0,69.0,69.0,52.0,64.0,55.0,57.0,53.0,51.0,48.0,42.0,18.0,57.0,57.0,39.0,58.0,21.0,21.0,19.0,10.0,13.0,9.0,7.0,8.0,553000.0
21,60,70,350000.0,1000.0,1468,1,1.0,2.0,2.0,8,5,9.0,186.0,72.0,27.0,61.0,62.0,51.0,50.0,53.0,33.0,32.0,39.0,58.0,69.0,68.0,57.0,55.0,60.0,58.0,69.0,63.0,67.0,47.0,55.0,26.0,57.0,53.0,61.0,55.0,30.0,20.0,22.0,12.0,16.0,13.0,14.0,10.0,683000.0
20,60,72,325000.0,3000.0,1361,0,1.0,2.0,2.0,6,2,24.0,195.0,85.0,29.0,21.0,53.0,48.0,34.0,36.0,33.0,30.0,35.0,52.0,56.0,68.0,47.0,56.0,48.0,38.0,78.0,58.0,83.0,27.0,56.0,52.0,24.0,26.0,38.0,51.0,62.0,57.0,56.0,9.0,15.0,11.0,10.0,15.0,488000.0
20,60,68,300000.0,1000.0,1506,1,1.0,2.0,3.0,8,2,77.0,180.0,56.0,52.0,41.0,41.0,56.0,47.0,61.0,55.0,42.0,57.0,63.0,71.0,71.0,72.0,58.0,81.0,51.0,69.0,45.0,33.0,42.0,39.0,41.0,61.0,62.0,50.0,58.0,36.0,29.0,37.0,9.0,5.0,14.0,9.0,6.0,465000.0
21,60,68,260000.0,1000.0,1418,1,1.0,2.0,2.0,8,5,19.0,180.0,65.0,55.0,27.0,42.0,52.0,20.0,49.0,27.0,33.0,44.0,47.0,75.0,74.0,79.0,57.0,76.0,20.0,64.0,64.0,36.0,26.0,47.0,62.0,46.0,38.0,39.0,63.0,58.0,59.0,58.0,14.0,7.0,8.0,8.0,7.0,377000.0
22,60,69,325000.0,1000.0,1598,1,1.0,3.0,2.0,8,2,19.0,183.0,72.0,53.0,49.0,47.0,62.0,45.0,62.0,48.0,39.0,60.0,63.0,66.0,63.0,71.0,56.0,69.0,60.0,57.0,53.0,51.0,54.0,60.0,55.0,51.0,60.0,44.0,46.0,51.0,52.0,47.0,10.0,13.0,9.0,9.0,9.0,536000.0
20,60,76,425000.0,2000.0,1530,1,1.0,3.0,2.0,5,5,40.0,186.0,73.0,45.0,34.0,59.0,60.0,30.0,54.0,46.0,35.0,54.0,61.0,57.0,63.0,62.0,59.0,54.0,57.0,60.0,73.0,72.0,45.0,60.0,56.0,30.0,49.0,38.0,46.0,55.0,60.0,58.0,12.0,8.0,6.0,11.0,7.0,861000.0
29,60,60,160000.0,2000.0,1523,0,1.0,2.0,2.0,2,2,11.0,180.0,70.0,60.0,22.0,49.0,52.0,23.0,52.0,56.0,27.0,42.0,53.0,56.0,54.0,66.0,63.0,78.0,55.0,77.0,79.0,69.0,23.0,78.0,57.0,42.0,30.0,33.0,56.0,60.0,61.0,57.0,12.0,13.0,11.0,7.0,6.0,344000.0
22,60,69,325000.0,2000.0,1549,1,1.0,3.0,2.0,7,5,11.0,177.0,68.0,33.0,63.0,50.0,58.0,48.0,60.0,45.0,47.0,41.0,63.0,77.0,78.0,75.0,59.0,72.0,60.0,75.0,60.0,58.0,46.0,36.0,24.0,63.0,62.0,58.0,57.0,59.0,17.0,19.0,12.0,5.0,5.0,14.0,7.0,553000.0
18,60,73,375000.0,1000.0,1580,1,1.0,3.0,2.0,8,5,31.0,180.0,74.0,45.0,54.0,41.0,49.0,49.0,61.0,29.0,46.0,38.0,58.0,74.0,71.0,70.0,61.0,80.0,67.0,67.0,63.0,68.0,63.0,76.0,28.0,61.0,57.0,58.0,54.0,38.0,33.0,16.0,5.0,11.0,15.0,14.0,14.0,703000.0
22,60,69,280000.0,2000.0,1484,1,1.0,4.0,2.0,8,2,2.0,156.0,77.0,45.0,35.0,58.0,57.0,44.0,46.0,28.0,44.0,46.0,47.0,69.0,67.0,56.0,52.0,57.0,37.0,64.0,66.0,65.0,50.0,59.0,55.0,31.0,45.0,34.0,51.0,57.0,61.0,62.0,10.0,6.0,8.0,16.0,7.0,546000.0
22,60,66,240000.0,1000.0,1429,1,1.0,3.0,2.0,6,2,22.0,183.0,73.0,47.0,20.0,50.0,52.0,20.0,55.0,28.0,25.0,55.0,54.0,85.0,86.0,87.0,56.0,61.0,21.0,64.0,67.0,58.0,22.0,60.0,55.0,37.0,30.0,30.0,50.0,54.0,56.0,55.0,6.0,7.0,12.0,6.0,8.0,372000.0
29,60,60,160000.0,2000.0,1541,1,1.0,3.0,2.0,8,2,16.0,180.0,66.0,53.0,37.0,49.0,61.0,34.0,59.0,38.0,49.0,57.0,61.0,58.0,56.0,53.0,56.0,70.0,46.0,63.0,73.0,60.0,36.0,56.0,58.0,33.0,59.0,45.0,46.0,57.0,60.0,56.0,10.0,13.0,7.0,7.0,11.0,264000.0
17,60,81,400000.0,1000.0,1485,1,1.0,3.0,3.0,8,5,26.0,155.0,75.0,53.0,28.0,48.0,49.0,34.0,62.0,48.0,37.0,35.0,56.0,68.0,67.0,69.0,54.0,68.0,31.0,61.0,62.0,55.0,32.0,56.0,60.0,55.0,43.0,28.0,41.0,57.0,63.0,64.0,7.0,12.0,9.0,7.0,7.0,1100000.0
19,60,76,450000.0,1000.0,1391,1,1.0,3.0,2.0,7,2,99.0,183.0,78.0,33.0,71.0,67.0,52.0,50.0,47.0,45.0,37.0,38.0,60.0,64.0,56.0,55.0,52.0,49.0,56.0,62.0,51.0,51.0,57.0,30.0,11.0,58.0,48.0,72.0,49.0,19.0,22.0,14.0,12.0,15.0,13.0,15.0,9.0,1000000.0
19,60,76,450000.0,2000.0,1477,1,1.0,3.0,3.0,2,5,37.0,180.0,83.0,29.0,58.0,54.0,48.0,62.0,61.0,36.0,30.0,45.0,61.0,76.0,77.0,81.0,51.0,74.0,59.0,79.0,66.0,69.0,48.0,27.0,15.0,55.0,45.0,60.0,49.0,25.0,18.0,20.0,14.0,8.0,8.0,8.0,10.0,956000.0
22,60,65,280000.0,1000.0,1478,1,1.0,3.0,2.0,8,5,7.0,180.0,75.0,52.0,47.0,26.0,54.0,30.0,61.0,34.0,33.0,50.0,58.0,92.0,87.0,72.0,46.0,77.0,45.0,66.0,70.0,67.0,39.0,42.0,25.0,53.0,51.0,45.0,52.0,27.0,37.0,32.0,10.0,13.0,16.0,8.0,13.0,511000.0
23,60,67,240000.0,1000.0,1580,1,1.0,3.0,2.0,8,2,3.0,155.0,68.0,56.0,39.0,42.0,58.0,36.0,60.0,47.0,48.0,53.0,58.0,79.0,78.0,78.0,49.0,70.0,52.0,75.0,51.0,56.0,35.0,53.0,57.0,47.0,35.0,49.0,44.0,62.0,63.0,56.0,8.0,6.0,6.0,8.0,10.0,408000.0
23,60,65,270000.0,1000.0,1602,1,1.0,3.0,2.0,8,2,29.0,180.0,74.0,45.0,38.0,47.0,70.0,40.0,67.0,48.0,47.0,70.0,58.0,77.0,72.0,72.0,52.0,73.0,54.0,59.0,64.0,58.0,40.0,57.0,49.0,60.0,47.0,45.0,41.0,48.0,50.0,54.0,10.0,9.0,10.0,7.0,5.0,479000.0
23,60,64,270000.0,1000.0,1649,1,1.0,3.0,2.0,8,2,16.0,180.0,65.0,61.0,45.0,52.0,61.0,46.0,59.0,68.0,64.0,62.0,61.0,69.0,66.0,67.0,57.0,82.0,58.0,61.0,51.0,46.0,53.0,40.0,53.0,58.0,61.0,43.0,57.0,42.0,54.0,52.0,9.0,14.0,6.0,13.0,15.0,358000.0
21,60,70,290000.0,2000.0,1567,0,1.0,2.0,3.0,8,2,15.0,155.0,73.0,55.0,32.0,55.0,54.0,32.0,68.0,52.0,32.0,43.0,63.0,84.0,86.0,67.0,56.0,84.0,31.0,67.0,74.0,55.0,34.0,51.0,51.0,47.0,43.0,39.0,54.0,43.0,56.0,53.0,10.0,13.0,11.0,12.0,14.0,479000.0
19,60,72,375000.0,3000.0,1497,0,1.0,3.0,4.0,8,8,32.0,155.0,82.0,36.0,61.0,47.0,60.0,58.0,73.0,57.0,45.0,50.0,61.0,67.0,69.0,77.0,54.0,78.0,54.0,59.0,54.0,53.0,51.0,38.0,20.0,53.0,56.0,54.0,56.0,14.0,15.0,39.0,8.0,6.0,12.0,10.0,8.0,713000.0
20,60,70,325000.0,1000.0,1494,1,1.0,2.0,3.0,8,2,32.0,155.0,75.0,52.0,53.0,20.0,58.0,43.0,65.0,58.0,36.0,54.0,67.0,76.0,75.0,76.0,44.0,76.0,52.0,59.0,55.0,52.0,51.0,32.0,33.0,51.0,48.0,41.0,59.0,48.0,24.0,38.0,7.0,7.0,14.0,14.0,15.0,471000.0
26,60,60,220000.0,2000.0,1593,1,1.0,3.0,2.0,2,2,12.0,183.0,75.0,60.0,40.0,50.0,58.0,39.0,60.0,49.0,43.0,53.0,61.0,76.0,78.0,71.0,51.0,62.0,38.0,70.0,68.0,56.0,35.0,43.0,57.0,55.0,52.0,40.0,50.0,59.0,59.0,57.0,13.0,11.0,12.0,7.0,10.0,275000.0
19,60,74,450000.0,1000.0,1668,0,1.0,4.0,2.0,8,5,37.0,156.0,80.0,59.0,31.0,58.0,64.0,33.0,59.0,37.0,35.0,62.0,62.0,75.0,75.0,69.0,59.0,71.0,65.0,68.0,60.0,75.0,45.0,68.0,58.0,53.0,54.0,45.0,49.0,58.0,64.0,56.0,8.0,8.0,10.0,13.0,11.0,1000000.0
20,60,74,425000.0,1000.0,1285,1,1.0,3.0,2.0,6,5,23.0,192.0,85.0,29.0,24.0,59.0,42.0,24.0,24.0,21.0,26.0,27.0,39.0,55.0,61.0,39.0,60.0,39.0,33.0,70.0,59.0,86.0,18.0,63.0,60.0,28.0,43.0,36.0,41.0,45.0,60.0,60.0,7.0,9.0,15.0,11.0,13.0,818000.0
21,60,67,290000.0,1000.0,1557,1,1.0,3.0,3.0,8,5,16.0,186.0,80.0,57.0,45.0,50.0,54.0,42.0,56.0,39.0,37.0,44.0,58.0,80.0,85.0,67.0,56.0,67.0,55.0,64.0,77.0,77.0,42.0,58.0,34.0,48.0,54.0,43.0,52.0,42.0,43.0,36.0,7.0,10.0,6.0,15.0,9.0,479000.0
23,60,69,280000.0,1000.0,1346,1,1.0,2.0,2.0,3,8,23.0,189.0,80.0,31.0,40.0,68.0,40.0,27.0,29.0,31.0,26.0,38.0,32.0,62.0,63.0,43.0,50.0,61.0,45.0,73.0,62.0,66.0,24.0,55.0,60.0,24.0,32.0,35.0,43.0,54.0,65.0,63.0,5.0,6.0,12.0,13.0,11.0,490000.0
23,60,66,280000.0,1000.0,1459,1,1.0,3.0,3.0,8,2,15.0,180.0,68.0,54.0,52.0,35.0,55.0,40.0,65.0,45.0,48.0,32.0,62.0,82.0,80.0,76.0,43.0,78.0,60.0,36.0,57.0,41.0,63.0,32.0,22.0,56.0,54.0,46.0,52.0,27.0,31.0,34.0,13.0,5.0,6.0,15.0,14.0,546000.0
24,60,64,270000.0,3000.0,1626,1,1.0,3.0,2.0,8,2,12.0,189.0,72.0,46.0,46.0,48.0,54.0,42.0,59.0,44.0,39.0,51.0,65.0,59.0,59.0,51.0,60.0,61.0,43.0,63.0,76.0,75.0,48.0,66.0,66.0,59.0,57.0,52.0,40.0,65.0,62.0,58.0,9.0,10.0,12.0,11.0,10.0,601000.0
25,60,61,250000.0,1000.0,1638,0,1.0,4.0,2.0,6,2,23.0,155.0,70.0,59.0,38.0,44.0,62.0,35.0,60.0,48.0,37.0,57.0,62.0,73.0,68.0,75.0,62.0,73.0,54.0,70.0,75.0,59.0,39.0,58.0,57.0,42.0,43.0,34.0,55.0,67.0,65.0,66.0,16.0,13.0,7.0,13.0,7.0,381000.0
25,60,61,250000.0,3000.0,1657,1,1.0,3.0,2.0,8,2,13.0,155.0,61.0,44.0,55.0,59.0,40.0,42.0,62.0,44.0,47.0,37.0,59.0,83.0,86.0,66.0,59.0,72.0,47.0,64.0,68.0,54.0,58.0,49.0,54.0,61.0,58.0,59.0,50.0,40.0,61.0,62.0,14.0,14.0,13.0,14.0,12.0,556000.0
22,60,68,300000.0,2000.0,1437,1,1.0,2.0,2.0,1,2,38.0,174.0,66.0,41.0,68.0,62.0,49.0,49.0,52.0,49.0,37.0,35.0,54.0,54.0,48.0,66.0,59.0,83.0,60.0,78.0,48.0,62.0,56.0,31.0,15.0,60.0,51.0,61.0,40.0,22.0,14.0,18.0,7.0,12.0,14.0,9.0,13.0,660000.0
24,60,66,280000.0,1000.0,1517,0,1.0,3.0,2.0,8,5,7.0,155.0,77.0,60.0,58.0,50.0,60.0,52.0,62.0,38.0,51.0,52.0,60.0,68.0,69.0,61.0,46.0,70.0,60.0,56.0,59.0,64.0,55.0,50.0,18.0,53.0,54.0,57.0,51.0,30.0,29.0,23.0,14.0,9.0,12.0,6.0,11.0,546000.0
22,60,73,350000.0,3000.0,1581,1,1.0,3.0,2.0,8,5,78.0,155.0,75.0,47.0,30.0,61.0,60.0,38.0,52.0,32.0,35.0,57.0,45.0,76.0,79.0,76.0,53.0,74.0,52.0,66.0,64.0,67.0,44.0,55.0,58.0,48.0,46.0,34.0,45.0,56.0,64.0,54.0,9.0,14.0,9.0,14.0,12.0,796000.0
20,60,69,325000.0,2000.0,1498,1,1.0,3.0,2.0,8,5,28.0,180.0,72.0,60.0,62.0,43.0,51.0,47.0,66.0,50.0,45.0,47.0,58.0,80.0,80.0,48.0,49.0,70.0,69.0,40.0,35.0,68.0,45.0,31.0,21.0,66.0,47.0,66.0,49.0,35.0,34.0,31.0,13.0,11.0,11.0,6.0,13.0,618000.0
20,60,70,325000.0,3000.0,1565,1,1.0,3.0,3.0,2,2,8.0,155.0,69.0,52.0,53.0,54.0,68.0,54.0,65.0,59.0,47.0,74.0,64.0,66.0,62.0,56.0,57.0,71.0,60.0,54.0,40.0,46.0,44.0,48.0,32.0,53.0,56.0,55.0,65.0,40.0,42.0,53.0,6.0,11.0,7.0,9.0,7.0,683000.0
18,60,80,425000.0,2000.0,1439,1,1.0,3.0,2.0,1,5,9.0,174.0,65.0,37.0,59.0,54.0,55.0,45.0,60.0,53.0,59.0,43.0,60.0,77.0,74.0,61.0,57.0,76.0,70.0,48.0,41.0,29.0,59.0,32.0,20.0,59.0,42.0,58.0,65.0,25.0,20.0,21.0,6.0,10.0,8.0,15.0,6.0,1000000.0
21,60,74,450000.0,2000.0,1518,1,1.0,3.0,2.0,8,2,21.0,177.0,65.0,50.0,47.0,38.0,59.0,46.0,66.0,52.0,53.0,54.0,61.0,74.0,68.0,72.0,56.0,84.0,57.0,42.0,69.0,42.0,43.0,41.0,24.0,50.0,52.0,51.0,62.0,35.0,33.0,43.0,7.0,14.0,13.0,8.0,14.0,1100000.0
27,60,60,170000.0,1000.0,1579,1,1.0,2.0,2.0,2,2,21.0,180.0,71.0,57.0,43.0,51.0,61.0,34.0,62.0,44.0,42.0,60.0,61.0,73.0,76.0,63.0,55.0,70.0,52.0,54.0,72.0,58.0,31.0,51.0,50.0,50.0,51.0,39.0,46.0,59.0,53.0,55.0,8.0,5.0,15.0,10.0,14.0,230000.0
29,60,60,160000.0,1000.0,1722,0,1.0,2.0,2.0,8,5,6.0,180.0,70.0,62.0,54.0,51.0,60.0,43.0,61.0,55.0,62.0,57.0,61.0,71.0,59.0,72.0,61.0,78.0,55.0,75.0,64.0,71.0,59.0,61.0,58.0,57.0,55.0,43.0,66.0,51.0,58.0,55.0,14.0,13.0,10.0,8.0,8.0,200000.0
21,60,70,290000.0,1000.0,1447,0,1.0,3.0,2.0,2,2,33.0,177.0,60.0,57.0,29.0,52.0,56.0,30.0,61.0,43.0,31.0,37.0,60.0,67.0,65.0,52.0,60.0,56.0,45.0,48.0,54.0,53.0,37.0,50.0,57.0,52.0,36.0,42.0,44.0,59.0,59.0,58.0,11.0,7.0,6.0,7.0,10.0,566000.0
21,60,72,375000.0,2000.0,1594,1,1.0,2.0,3.0,8,2,31.0,183.0,75.0,39.0,43.0,39.0,63.0,46.0,63.0,50.0,48.0,59.0,64.0,64.0,68.0,71.0,56.0,67.0,55.0,56.0,67.0,82.0,45.0,54.0,55.0,58.0,57.0,51.0,57.0,44.0,45.0,35.0,10.0,8.0,12.0,13.0,7.0,750000.0
22,60,69,325000.0,2000.0,1504,1,1.0,3.0,2.0,8,5,23.0,180.0,70.0,38.0,63.0,57.0,57.0,62.0,71.0,54.0,37.0,40.0,62.0,71.0,67.0,56.0,60.0,72.0,67.0,61.0,57.0,49.0,57.0,31.0,19.0,55.0,58.0,70.0,47.0,34.0,14.0,16.0,7.0,10.0,9.0,12.0,11.0,536000.0
20,60,74,400000.0,1000.0,1563,1,1.0,2.0,2.0,2,5,21.0,156.0,70.0,52.0,45.0,46.0,57.0,40.0,57.0,36.0,31.0,51.0,56.0,74.0,76.0,67.0,48.0,62.0,52.0,66.0,69.0,57.0,38.0,57.0,56.0,53.0,45.0,40.0,54.0,61.0,60.0,59.0,11.0,8.0,11.0,11.0,11.0,770000.0
21,60,70,350000.0,1000.0,1376,1,1.0,3.0,2.0,1,2,20.0,198.0,80.0,24.0,60.0,74.0,47.0,44.0,54.0,32.0,23.0,31.0,55.0,63.0,66.0,56.0,53.0,32.0,58.0,70.0,65.0,70.0,52.0,49.0,17.0,58.0,50.0,56.0,52.0,25.0,24.0,25.0,6.0,6.0,13.0,10.0,8.0,613000.0
20,60,69,280000.0,1000.0,1341,1,1.0,2.0,2.0,8,5,37.0,189.0,78.0,32.0,26.0,61.0,33.0,26.0,38.0,26.0,33.0,46.0,40.0,62.0,64.0,41.0,47.0,61.0,41.0,72.0,63.0,71.0,20.0,58.0,58.0,28.0,28.0,41.0,44.0,57.0,64.0,64.0,8.0,8.0,6.0,12.0,6.0,462000.0
24,60,67,250000.0,1000.0,1272,1,1.0,3.0,2.0,8,5,4.0,195.0,80.0,24.0,24.0,60.0,51.0,22.0,30.0,20.0,24.0,44.0,38.0,60.0,55.0,43.0,47.0,56.0,39.0,68.0,60.0,69.0,25.0,49.0,59.0,22.0,25.0,33.0,41.0,58.0,67.0,63.0,11.0,6.0,5.0,8.0,7.0,438000.0
23,60,66,240000.0,2000.0,1484,1,1.0,3.0,2.0,0,2,18.0,155.0,72.0,54.0,25.0,44.0,56.0,30.0,56.0,27.0,32.0,49.0,52.0,68.0,69.0,62.0,59.0,67.0,38.0,64.0,59.0,63.0,29.0,58.0,61.0,49.0,40.0,39.0,47.0,60.0,61.0,62.0,8.0,13.0,7.0,14.0,9.0,468000.0
22,60,70,290000.0,3000.0,1488,1,1.0,3.0,2.0,8,2,3.0,183.0,78.0,53.0,36.0,62.0,57.0,30.0,54.0,31.0,35.0,60.0,54.0,53.0,45.0,50.0,47.0,63.0,60.0,69.0,65.0,66.0,38.0,54.0,47.0,26.0,32.0,41.0,42.0,57.0,66.0,70.0,14.0,16.0,14.0,13.0,10.0,551000.0
